playerID,tmID,target_year,prev_year,ppg_prev,rpg_prev,apg_prev,spg_prev,bpg_prev,mpg_prev,fg_pct_prev,efficiency_prev,player_rating_prev,is_elite_prev,GP_prev,GS_prev,gs_pct_prev,minutes_prev,ppg_vs_league,rpg_vs_league,efficiency_vs_league,rating_vs_league,win_pct_prev,conf_rank_prev,made_playoffs_prev,margin_prev,won_championship_prev,playoff_wins_prev,won_most_valuable_player,won_defensive_player_of_the_year,won_most_improved_player,won_wnba_finals_most_valuable_player,won_rookie_of_the_year,first_year,years_experience,career_most_valuable_player,career_defensive_player_of_the_year,career_most_improved_player,career_wnba_finals_most_valuable_player,career_rookie_of_the_year,career_total_awards,ppg_prev2,efficiency_prev2,player_rating_prev2,ppg_improvement,efficiency_improvement,rating_improvement,PostGP_prev,PostGS_prev,PostMinutes_prev,PostPoints_prev,PostRebounds_prev,PostAssists_prev,PostSteals_prev,PostBlocks_prev
fordki01w,MIA,3,2,2.3666666666666667,2.1666666666666665,0.7,0.5666666666666667,0.16666666666666666,13.166666666666666,0.325,5.366666666666666,15.786542923433876,0,30,1,0.03333333333333333,395,-4.002142495631061,-0.8337179821708234,-5.1625730630152935,-2.505389559785991,0.625,3.0,1,1.84375,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3.7142857142857144,6.892857142857143,17.405217391304344,-1.3476190476190477,-1.526190476190477,-1.618674467870468,3,0,20,2,1,2,0,0
frettla01w,SAC,3,2,4.266666666666667,1.8333333333333333,0.6,0.3333333333333333,0.2,13.433333333333334,0.3888888888888889,6.166666666666667,15.580865603644646,0,30,10,0.3333333333333333,403,-2.1021424956310604,-1.1670513155041566,-4.362573063015293,-2.7110668795752204,0.625,2.0,1,4.84375,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1.6,2.8,13.851121076233182,2.6666666666666665,3.366666666666667,1.729744527411464,5,0,18,4,2,1,0,0
gibsoke01w,HOU,3,2,1.5714285714285714,1.0357142857142858,0.4642857142857143,0.2857142857142857,0.21428571428571427,10.285714285714286,0.22807017543859648,3.0357142857142856,11.144444444444446,0,28,6,0.21428571428571427,288,-4.797380590869156,-1.964670363123204,-7.493525443967674,-7.147488038775421,0.59375,3.5,1,1.65625,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.411764705882353,2.0588235294117645,9.932142857142857,0.15966386554621836,0.9768907563025211,1.2123015873015888,2,2,23,7,3,0,1,0
gilloje01w,PHO,3,2,12.34375,3.96875,1.09375,0.96875,0.59375,26.8125,0.4225352112676056,16.75,22.64697986577181,0,32,32,1.0,858,5.974940837702273,0.9683653511625101,6.22076027031804,4.355047382551945,0.40625,5.0,1,-3.28125,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,12.533333333333333,17.6,23.771693735498843,-0.18958333333333321,-0.8500000000000014,-1.1247138697270316,0,0,0,0,0,0,0,0
goodsad01w,UTA,3,2,12.25,5.428571428571429,2.0714285714285716,0.9642857142857143,0.0,30.5,0.43260188087774293,18.035714285714285,20.685842696629212,0,28,25,0.8928571428571429,854,5.881190837702273,2.428186779733939,7.506474556032325,2.3939102134093453,0.59375,3.5,1,0.46875,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,17.17241379310345,24.06896551724138,27.85989637305699,-4.922413793103448,-6.033251231527096,-7.1740536764277785,2,2,71,31,16,3,3,2
grginve01w,LAS,3,2,2.9583333333333335,1.4583333333333333,0.5,0.16666666666666666,0.041666666666666664,9.291666666666666,0.4307692307692308,4.5,14.664092664092664,0,24,7,0.2916666666666667,223,-3.4104758289643935,-1.5420513155041566,-6.02923972968196,-3.627839819127203,0.875,1.0,1,8.59375,1,6,0,0,0,0,0,1,1,0,0,0,0,0,0,2.7222222222222223,4.111111111111111,11.523287671232877,0.23611111111111116,0.3888888888888893,3.1408049928597865,4,0,7,4,1,0,0,0
griffyo01w,SAC,3,2,16.1875,11.15625,1.6875,1.96875,1.15625,33.65625,0.5217391304347826,29.8125,36.23935309973046,1,32,31,0.96875,1077,9.818690837702274,8.155865351162511,19.28326027031804,17.94742061651059,0.625,2.0,1,4.84375,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,16.34375,30.09375,40.80338983050848,-0.15625,-0.28125,-4.564036730778021,5,5,181,106,44,7,8,6
groomla01w,SAC,3,2,4.548387096774194,2.5161290322580645,1.2258064516129032,0.4838709677419355,0.3225806451612903,17.516129032258064,0.4298245614035088,8.290322580645162,18.348186528497408,0,31,0,0.0,543,-1.820422065523533,-0.4842556165794254,-2.238917149036798,0.056254045277540854,0.625,2.0,1,4.84375,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,4.133333333333334,5.766666666666667,14.811899313501145,0.4150537634408602,2.5236559139784953,3.5362872149962623,5,0,31,9,4,1,0,0
grubigo01w,IND,3,2,6.296296296296297,1.8148148148148149,1.2222222222222223,0.25925925925925924,0.0,17.814814814814813,0.3712574850299401,8.333333333333334,15.061508704061897,0,27,9,0.3333333333333333,481,-0.07251286600143025,-1.185569834022675,-2.195906396348626,-3.23042377915797,0.3125,7.0,1,-3.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8.241379310344827,12.03448275862069,17.81904761904762,-1.9450830140485307,-3.7011494252873565,-2.757538914985723,0,0,0,0,0,0,0,0
hallvi01w,CLE,3,2,4.642857142857143,2.357142857142857,0.6428571428571429,0.07142857142857142,0.35714285714285715,16.071428571428573,0.4090909090909091,7.285714285714286,14.220689655172412,0,14,6,0.42857142857142855,225,-1.7259520194405837,-0.6432417916946327,-3.243525443967674,-4.071242828047454,0.6875,1.0,1,6.75,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.6875,8.3125,17.113213703099508,-0.04464285714285676,-1.0267857142857144,-2.892524047927095,0,0,0,0,0,0,0,0
hallvi01w,CLE,3,2,4.642857142857143,2.357142857142857,0.6428571428571429,0.07142857142857142,0.35714285714285715,16.071428571428573,0.4090909090909091,7.285714285714286,14.220689655172412,0,14,6,0.42857142857142855,225,-1.7259520194405837,-0.6432417916946327,-3.243525443967674,-4.071242828047454,0.6875,1.0,1,6.75,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.642857142857143,7.285714285714286,14.220689655172412,0.0,0.0,0.0,0,0,0,0,0,0,0,0
hallvi01w,IND,3,2,2.769230769230769,1.2307692307692308,0.3076923076923077,0.3076923076923077,0.0,9.461538461538462,0.4117647058823529,4.076923076923077,12.158490566037738,0,13,0,0.0,123,-3.599578393066958,-1.769615418068259,-6.452316652758883,-6.133441917182129,0.3125,7.0,1,-3.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.6875,8.3125,17.113213703099508,-1.9182692307692308,-4.235576923076923,-4.9547231370617695,0,0,0,0,0,0,0,0
hallvi01w,IND,3,2,2.769230769230769,1.2307692307692308,0.3076923076923077,0.3076923076923077,0.0,9.461538461538462,0.4117647058823529,4.076923076923077,12.158490566037738,0,13,0,0.0,123,-3.599578393066958,-1.769615418068259,-6.452316652758883,-6.133441917182129,0.3125,7.0,1,-3.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.642857142857143,7.285714285714286,14.220689655172412,-1.873626373626374,-3.208791208791209,-2.0621990891346744,0,0,0,0,0,0,0,0
hammobe01w,NYL,3,2,8.1875,1.625,1.59375,0.84375,0.03125,19.34375,0.45685279187817257,10.78125,20.110534351145038,0,32,0,0.0,619,1.818690837702273,-1.37538464883749,0.25201027031804024,1.818601867925171,0.65625,2.0,1,2.5,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,10.96875,13.78125,18.735706084959816,-2.78125,-3.0,1.3748282661852222,6,0,48,15,3,2,1,0
harrili01w,PHO,3,2,7.6875,4.34375,1.625,1.21875,0.03125,28.59375,0.4304932735426009,13.375,18.314195583596213,0,32,32,1.0,915,1.318690837702273,1.34336535116251,2.8457602703180402,0.022263100376346046,0.40625,5.0,1,-3.28125,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6.451612903225806,11.903225806451612,19.520610687022902,1.235887096774194,1.471774193548388,-1.2064151034266892,0,0,0,0,0,0,0,0
hendene01w,HOU,3,2,1.1304347826086956,0.9130434782608695,0.9565217391304348,0.2608695652173913,0.0,7.782608695652174,0.23684210526315788,2.5652173913043477,11.335813953488373,0,23,0,0.0,179,-5.238374379689032,-2.0873411705766203,-7.964022338377612,-6.956118529731494,0.59375,3.5,1,1.65625,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,1,0,1,0,0,0,0,0
henniso01w,SEA,3,2,3.375,2.21875,2.90625,1.625,0.1875,28.1875,0.3178294573643411,8.96875,14.956503198294241,0,32,28,0.875,902,-2.993809162297727,-0.7816346488374899,-1.5604897296819598,-3.3354292849256257,0.3125,8.0,1,-3.96875,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5.25,10.71875,15.491338582677168,-1.875,-1.75,-0.5348353843829265,0,0,0,0,0,0,0,0
herriam01w,UTA,3,2,3.78125,2.53125,0.4375,0.25,0.4375,14.0,0.46236559139784944,6.34375,15.746280991735537,0,32,1,0.03125,448,-2.587559162297727,-0.4691346488374899,-4.18548972968196,-2.54565149148433,0.59375,3.5,1,0.46875,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.64,6.12,14.256763925729445,0.14124999999999988,0.2237499999999999,1.4895170660060923,2,0,21,2,2,1,0,1
hicksje01w,ORL,3,2,5.28125,2.875,0.6875,0.71875,0.53125,14.25,0.3888888888888889,8.4375,20.773170731707317,0,32,5,0.15625,456,-1.087559162297727,-0.1253846488374899,-2.0917397296819598,2.4812382484874504,0.40625,5.0,1,-2.03125,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.4615384615384615,2.3076923076923075,9.643523316062177,3.8197115384615383,6.1298076923076925,11.12964741564514,0,0,0,0,0,0,0,0
hledeko01w,UTA,3,2,5.592592592592593,1.4814814814814814,1.5925925925925926,0.9259259259259259,0.037037037037037035,16.85185185185185,0.3900709219858156,8.074074074074074,16.826883910386965,0,27,10,0.37037037037037035,455,-0.7762165697051344,-1.5189031673560085,-2.4551656556078854,-1.4650485728329024,0.59375,3.5,1,0.46875,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10.064516129032258,14.935483870967742,19.67840531561462,-4.4719235364396654,-6.861409796893668,-2.851521405227654,2,0,17,4,3,1,1,0
holdsch01w,WAS,3,2,16.75862068965517,8.827586206896552,2.2758620689655173,1.5172413793103448,0.4827586206896552,33.62068965517241,0.4004282655246253,26.620689655172413,30.398813056379826,1,29,29,1.0,975,10.389811527357445,5.827201558059062,16.09144992549045,12.106880573159959,0.3125,7.0,1,-4.59375,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,17.53125,26.65625,29.028277634961434,-0.7726293103448292,-0.03556034482758719,1.370535421418392,0,0,0,0,0,0,0,0
hollake01w,SAC,3,2,10.0625,2.34375,2.15625,1.75,0.15625,27.3125,0.44223107569721115,14.40625,21.184615384615384,0,32,32,1.0,874,3.693690837702273,-0.6566346488374899,3.8770102703180402,2.892682901395517,0.625,2.0,1,4.84375,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,9.75,13.65625,17.888659793814433,0.3125,0.75,3.2959555908009506,5,5,160,69,18,7,8,2
iveyni01w,IND,3,2,3.59375,1.71875,2.1875,1.03125,0.15625,22.125,0.37254901960784315,7.59375,14.733870967741934,0,32,26,0.8125,708,-2.775059162297727,-1.28163464883749,-2.9354897296819598,-3.5580615154779327,0.3125,7.0,1,-3.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
jacksla01w,SEA,3,2,15.241379310344827,6.655172413793103,1.5172413793103448,1.8620689655172413,2.206896551724138,34.51724137931034,0.3669950738916256,25.655172413793103,32.601350048216005,1,29,29,1.0,1001,8.8725701480471,3.6547877649556133,15.125932684111143,14.309417564996139,0.3125,8.0,1,-3.96875,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
jacksta01w,HOU,3,2,3.25,2.84375,0.65625,0.6875,0.34375,13.8125,0.5,6.875,19.52133891213389,0,32,4,0.125,442,-3.118809162297727,-0.1566346488374899,-3.6542397296819598,1.2294064289140216,0.59375,3.5,1,1.65625,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.6206896551724137,5.0,14.3712,0.6293103448275863,1.875,5.1501389121338885,1,0,15,4,3,0,1,1
jacksta02w,POR,3,2,4.125,1.375,1.5625,0.875,0.0,15.53125,0.3254437869822485,6.53125,15.960225140712947,0,32,1,0.03125,497,-2.243809162297727,-1.62538464883749,-3.9979897296819598,-2.3317073425069204,0.34375,7.0,1,-3.5625,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6.823529411764706,10.470588235294118,24.83168316831683,-2.6985294117647056,-3.9393382352941178,-8.871458027603882,0,0,0,0,0,0,0,0
johnsja01w,ORL,3,2,2.0588235294117645,1.3529411764705883,0.5294117647058824,0.23529411764705882,0.17647058823529413,8.176470588235293,0.56,3.3529411764705883,10.820571428571428,0,17,1,0.058823529411764705,139,-4.3099856328859625,-1.6474434723669016,-7.176298553211371,-7.471361054648439,0.40625,5.0,1,-2.03125,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
johnsla01w,UTA,3,2,1.9230769230769231,0.7307692307692307,0.2692307692307692,0.07692307692307693,0.038461538461538464,8.76923076923077,0.26153846153846155,2.5384615384615383,7.2681818181818185,0,26,0,0.0,228,-4.445732239220804,-2.269615418068259,-7.990778191220421,-11.023750665038047,0.59375,3.5,1,0.46875,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.9655172413793105,6.9655172413793105,13.014313346228239,-3.042440318302387,-4.427055702917772,-5.74613152804642,2,0,15,4,1,0,0,1
johnspo01w,CLE,3,2,1.5555555555555556,1.7222222222222223,0.2222222222222222,0.0,0.1111111111111111,6.611111111111111,0.4444444444444444,3.0555555555555554,11.891612903225804,0,18,0,0.0,119,-4.813253606742172,-1.2781624266152676,-7.473684174126404,-6.400319579994063,0.6875,1.0,1,6.75,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1.4166666666666667,2.1666666666666665,7.470967741935484,0.13888888888888884,0.8888888888888888,4.42064516129032,1,0,4,0,2,1,0,0
johnssh01w,ORL,3,2,11.615384615384615,2.9615384615384617,2.6153846153846154,1.3076923076923077,0.23076923076923078,30.192307692307693,0.3673469387755102,16.653846153846153,20.845797807551765,0,26,22,0.8461538461538461,785,5.246575453086888,-0.03884618729902822,6.1246064241641935,2.5538653243318983,0.40625,5.0,1,-2.03125,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11.90625,20.875,23.855421686746986,-0.290865384615385,-4.221153846153847,-3.009623879195221,0,0,0,0,0,0,0,0
johnsti01w,HOU,3,2,4.625,4.3125,0.6875,0.375,0.46875,21.0,0.4492753623188406,9.15625,15.767796610169492,0,32,28,0.875,672,-1.743809162297727,1.31211535116251,-1.3729897296819598,-2.5241358730503745,0.59375,3.5,1,1.65625,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.225806451612903,9.580645161290322,16.102904564315352,0.399193548387097,-0.42439516129032206,-0.3351079541458599,2,2,71,18,17,3,0,3
johnsvi01w,NYL,3,2,11.03125,3.34375,2.71875,1.09375,0.125,29.34375,0.41411042944785276,16.6875,21.928615384615384,0,32,32,1.0,939,4.662440837702273,0.3433653511625101,6.15826027031804,3.636682901395517,0.65625,2.0,1,2.5,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,12.258064516129032,18.193548387096776,20.495184135977336,-1.226814516129032,-1.5060483870967758,1.4334312486380476,6,6,218,89,27,28,13,2
jonesme01w,CLE,3,2,13.466666666666667,5.466666666666667,1.5,0.9666666666666667,0.13333333333333333,33.266666666666666,0.4376657824933687,19.766666666666666,21.996905222437135,0,30,30,1.0,998,7.09785750436894,2.466282017829177,9.237426936984706,3.7049727392172684,0.6875,1.0,1,6.75,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,11.0,16.40625,19.87682926829268,2.466666666666667,3.3604166666666657,2.120075954144454,3,3,103,36,18,9,1,1
kingija01w,DET,3,2,5.827586206896552,2.1724137931034484,2.5517241379310347,1.0689655172413792,0.27586206896551724,21.551724137931036,0.3873239436619718,10.068965517241379,18.822390317700457,0,29,17,0.5862068965517241,625,-0.5412229554011754,-0.8279708557340415,-0.46027421244058075,0.5304578344805897,0.3125,7.0,1,-5.1875,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
korstil01w,PHO,3,2,1.75,0.9166666666666666,0.4166666666666667,0.25,0.0,6.25,0.28,2.5833333333333335,9.956756756756757,0,12,0,0.0,75,-4.618809162297727,-2.0837179821708234,-7.945906396348626,-8.33517572646311,0.40625,5.0,1,-3.28125,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
lassiam01w,HOU,3,2,4.3125,3.4375,1.0625,0.5,0.65625,19.15625,0.3669064748201439,8.875,18.24961479198767,0,32,18,0.5625,613,-2.056309162297727,0.4371153511625101,-1.6542397296819598,-0.04231769123219564,0.59375,3.5,1,1.65625,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,2,0,54,19,9,0,0,3
lennobe01w,MIN,3,2,11.0,4.909090909090909,1.4545454545454546,0.9090909090909091,0.36363636363636365,21.90909090909091,0.37272727272727274,16.363636363636363,24.342238267148016,0,11,7,0.6363636363636364,241,4.631190837702273,1.9087062602534193,5.8343966339544036,6.050305783928149,0.375,6.0,1,-2.46875,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,16.90625,23.9375,28.71529411764706,-5.90625,-7.573863636363637,-4.373055850499043,0,0,0,0,0,0,0,0
leslili01w,LAS,3,2,19.548387096774192,9.612903225806452,2.3548387096774195,1.096774193548387,2.2903225806451615,33.32258064516129,0.4732334047109208,31.741935483870968,37.92291861552853,1,31,31,1.0,1033,13.179577934476466,6.612518576968962,21.212695754189006,19.630986132308664,0.875,1.0,1,8.59375,1,6,0,0,0,1,0,1,1,1,0,0,1,0,2,17.8125,29.3125,36.17593984962406,1.7358870967741922,2.429435483870968,1.7469787659044727,7,7,260,156,86,21,12,31
levanni01w,LAS,3,2,1.5384615384615385,0.6923076923076923,0.5384615384615384,0.38461538461538464,0.07692307692307693,5.153846153846154,0.3181818181818182,2.8461538461538463,16.706796116504854,0,13,0,0.0,67,-4.830347623836189,-2.3080769565297974,-7.683085883528113,-1.5851363667150125,0.875,1.0,1,8.59375,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,3,0,5,0,0,0,0,0
lewisty01w,HOU,3,2,3.3448275862068964,2.1379310344827585,0.5172413793103449,0.3793103448275862,0.13793103448275862,14.448275862068966,0.42391304347826086,5.620689655172414,13.759120879120877,0,29,4,0.13793103448275862,419,-3.0239815760908306,-0.8624536143547314,-4.908550074509546,-4.53281160409899,0.59375,3.5,1,1.65625,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,2,0,6,0,0,2,0,0
lobore01w,NYL,3,2,1.0625,0.875,0.0625,0.125,0.0,5.3125,0.3181818181818182,1.6875,5.742148760330577,0,16,0,0.0,85,-5.306309162297727,-2.12538464883749,-8.84173972968196,-12.54978372288929,0.65625,2.0,1,2.5,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
lovelst01w,SEA,3,2,3.4545454545454546,1.4545454545454546,0.4090909090909091,0.36363636363636365,0.22727272727272727,9.590909090909092,0.38028169014084506,5.090909090909091,17.402429149797573,0,22,2,0.09090909090909091,211,-2.9142637077522724,-1.5458391942920353,-5.438330638772869,-0.8895033334222937,0.3125,8.0,1,-3.96875,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.304347826086956,6.608695652173913,14.539999999999997,-0.8498023715415015,-1.5177865612648223,2.862429149797576,0,0,0,0,0,0,0,0
luzhe01w,WAS,3,2,5.125,1.15625,1.71875,0.875,0.15625,15.28125,0.40441176470588236,7.6875,19.227428571428568,0,32,3,0.09375,489,-1.243809162297727,-1.84413464883749,-2.8417397296819598,0.9354960882087013,0.3125,7.0,1,-4.59375,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
mabikmw01w,LAS,3,2,11.178571428571429,4.642857142857143,3.107142857142857,1.3928571428571428,0.39285714285714285,29.571428571428573,0.38671875,19.142857142857142,26.020833333333332,1,28,24,0.8571428571428571,828,4.809762266273702,1.6424724940196533,8.613617413175183,7.728900850113465,0.875,1.0,1,8.59375,1,6,0,0,0,0,0,1,1,0,0,0,0,0,0,12.3125,21.75,30.367622950819673,-1.1339285714285712,-2.6071428571428577,-4.3467896174863405,7,7,231,63,46,17,7,6
machacl01w,CHA,3,2,5.433333333333334,4.033333333333333,0.5666666666666667,0.5333333333333333,0.5333333333333333,19.333333333333332,0.5,9.733333333333333,17.544155844155846,0,30,8,0.26666666666666666,580,-0.9354758289643934,1.0329486844958433,-0.7959063963486273,-0.7477766390640213,0.5625,4.0,1,1.4375,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,3.5483870967741935,6.387096774193548,16.02275711159737,1.88494623655914,3.3462365591397845,1.521398732558474,8,0,132,38,19,2,3,3
malcona01w,IND,3,2,8.290322580645162,2.935483870967742,0.8387096774193549,0.41935483870967744,0.0967741935483871,22.741935483870968,0.42452830188679247,11.03225806451613,15.531983805668016,0,31,23,0.7419354838709677,705,1.921513418347435,-0.0649007778697479,0.5030183348341701,-2.7599486775518507,0.3125,7.0,1,-3.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
mapprh01w,LAS,3,2,4.2,2.6333333333333333,0.4666666666666667,0.5333333333333333,0.2,13.166666666666666,0.4146341463414634,7.2,19.027378190255224,0,30,0,0.0,395,-2.168809162297727,-0.3670513155041566,-3.3292397296819596,0.7354457070353568,0.875,1.0,1,8.59375,1,6,0,0,0,0,0,1,1,0,0,0,0,0,0,11.9,20.7,27.72645739910314,-7.7,-13.5,-8.699079208847916,5,0,27,6,7,3,0,0
marcimi01w,SEA,3,2,4.888888888888889,1.4074074074074074,1.7407407407407407,1.1111111111111112,0.07407407407407407,14.518518518518519,0.3669064748201439,8.11111111111111,21.83551401869159,0,27,5,0.18518518518518517,392,-1.4799202734088377,-1.5929772414300825,-2.418128618570849,3.5435815354717235,0.3125,8.0,1,-3.96875,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5.53125,8.90625,19.65235602094241,-0.6423611111111107,-0.7951388888888893,2.1831579977491806,0,0,0,0,0,0,0,0
martima01w,MIN,3,2,3.064516129032258,2.774193548387097,0.6129032258064516,0.5483870967741935,0.4838709677419355,15.935483870967742,0.33980582524271846,6.290322580645161,13.93811320754717,0,31,12,0.3870967741935484,494,-3.304293033265469,-0.22619110045039292,-4.238917149036799,-4.353819275672697,0.375,6.0,1,-2.46875,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.4,7.366666666666666,17.224390243902437,-1.3354838709677423,-1.0763440860215052,-3.2862770363552674,0,0,0,0,0,0,0,0
maxwemo01w,IND,3,2,3.1333333333333333,2.533333333333333,0.9333333333333333,0.3333333333333333,0.2,15.866666666666667,0.3018867924528302,5.666666666666667,11.04963503649635,0,15,3,0.2,238,-3.2354758289643937,-0.4670513155041567,-4.862573063015293,-7.2422974467235175,0.3125,7.0,1,-3.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10.375,17.375,21.616901408450705,-7.241666666666667,-11.708333333333332,-10.567266371954355,0,0,0,0,0,0,0,0
mccaiti01w,ORL,3,2,3.03125,1.1875,1.125,0.3125,0.25,13.8125,0.3211009174311927,4.84375,11.794142259414224,0,32,9,0.28125,442,-3.337559162297727,-1.81288464883749,-5.68548972968196,-6.497790223805643,0.40625,5.0,1,-2.03125,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.04,2.48,8.1648,0.99125,2.36375,3.6293422594142246,0,0,0,0,0,0,0,0
mccarst01w,IND,3,2,5.633333333333334,1.8333333333333333,1.9333333333333333,0.8666666666666667,0.4666666666666667,16.8,0.3795620437956204,9.466666666666667,22.733333333333334,0,30,0,0.0,504,-0.7354758289643932,-1.1670513155041566,-1.062573063015293,4.441400850113467,0.3125,7.0,1,-3.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7.1875,10.53125,20.38748137108793,-1.5541666666666663,-1.0645833333333332,2.345851962245405,0,0,0,0,0,0,0,0
mccrani01w,WAS,3,2,10.96875,1.75,1.46875,0.8125,0.0,25.875,0.4103448275862069,12.71875,16.1125,0,32,32,1.0,828,4.599940837702273,-1.25038464883749,2.1895102703180402,-2.179432483219866,0.3125,7.0,1,-4.59375,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,15.53125,18.71875,20.768207024029575,-4.5625,-6.0,-4.655707024029574,0,0,0,0,0,0,0,0
mccrini01w,LAS,3,2,2.2857142857142856,0.42857142857142855,2.25,0.75,0.0,12.5,0.4444444444444444,4.928571428571429,17.01139896373057,0,28,0,0.0,350,-4.083094876583441,-2.5718132202660615,-5.600668301110531,-1.2805335194892962,0.875,1.0,1,8.59375,1,6,0,0,0,0,0,1,1,0,0,0,0,0,0,3.15625,5.84375,15.89770992366412,-0.8705357142857144,-0.9151785714285712,1.1136890400664505,7,0,41,5,4,6,5,0
mcgheca01w,ORL,3,2,0.8235294117647058,0.5882352941176471,0.0,0.058823529411764705,0.058823529411764705,4.176470588235294,0.25,1.1764705882352942,5.214953271028037,0,17,0,0.0,71,-5.545279750533021,-2.4121493547198427,-9.352769141446666,-13.07697921219183,0.40625,5.0,1,-2.03125,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.71875,5.28125,15.024324324324324,-1.8952205882352942,-4.104779411764706,-9.809371053296287,0,0,0,0,0,0,0,0
mcwilta01w,ORL,3,2,12.59375,7.59375,2.15625,1.625,1.5625,33.09375,0.4743202416918429,23.03125,29.822465753424652,1,32,32,1.0,1059,6.224940837702273,4.59336535116251,12.50201027031804,11.530533270204785,0.40625,5.0,1,-2.03125,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,13.6875,23.21875,27.707936507936505,-1.09375,-0.1875,2.1145292454881464,0,0,0,0,0,0,0,0
melvich01w,CLE,3,2,9.851851851851851,5.703703703703703,1.8518518518518519,0.8888888888888888,0.5925925925925926,27.925925925925927,0.4744186046511628,17.22222222222222,23.482025316455697,0,27,20,0.7407407407407407,754,3.483042689554124,2.7033190548662134,6.692982492540262,5.1900928332358305,0.6875,1.0,1,6.75,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,11.65625,18.46875,24.18127659574468,-1.8043981481481488,-1.2465277777777786,-0.6992512792889833,3,2,81,24,12,6,2,2
milleco01w,WAS,3,2,1.7,0.45,0.4,0.3,0.0,6.85,0.325,2.2,9.114450867052023,0,20,0,0.0,137,-4.668809162297727,-2.5503846488374897,-8.329239729681959,-9.177481616167844,0.3125,7.0,1,-4.59375,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0
